Name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	official_name	SNP	SNP_chr	SNP_pos_hg19	char	dist	cap4_enhancer_no	fantom5_enhancer_no	gross	dnm	de	neuron_count	oligo_count	micro_count	fetal_enhancer	adult_enhancer	fantom5	cap4	DTS	neuron_P	micro_P	oligo_P	fetal_P	adult_P	DE	weight	pp	num
ENSG00000106263	EIF3B	chr7	gene	2393721	2420380	+	ENSG00000106263.12	protein_coding	KNOWN	2	EIF3B	EIF3B	chr7_2025096_I	chr7	2025096	chr7_2025096_I:ENSG00000106263	368625	93	0	0.99635	0.9668	0.261	2	1	9	43	8	1	0.308201058201058	0.369488536155203	0.328924162257496	0.0943562610229277	0.2336860670194	0.031305114638448	0.134920634920635	0.343915343915344	4.06606387242483	0.00294901065449011	155
ENSG00000135930	EIF4E2	chr2	gene	233414762	233448354	+	ENSG00000135930.9	protein_coding	KNOWN	1	EIF4E2	EIF4E2	rs6704768	chr2	233592501	rs6704768:ENSG00000135930	177739	97	0	0.99635	0.9668	0.607	0	0	0	0	0	1	0.291887125220459	0.183862433862434	1	1	1	1	1	0.757936507936508	1.97072310251363	0.000856164383561644	45
ENSG00000243056	EIF4EBP3	chr5	gene	139927251	139929163	+	ENSG00000243056.1	protein_coding	KNOWN	2	EIF4EBP3	EIF4EBP3	chr5_140143664_I	chr5	140143664	chr5_140143664_I:ENSG00000243056	216413	75	3	0.99635	0.9668	0.718628945942206	0	3	11	3	0	0.247795414462081	0.391093474426808	0.218253968253968	1	0.0670194003527337	0.135802469135802	0.638007054673721	1	0.849206349206349	1.68554897476852	0.000133181126331811	7
ENSG00000100664	EIF5	chr14	gene	103799881	103811362	+	ENSG00000100664.6	protein_coding	KNOWN	2	EIF5	EIF5	rs12887734	chr14	104046834	rs12887734:ENSG00000100664	246953	151	9	0.99635	0.0332	0.04545	4	0	3	2	0	0.0687830687830688	0.0983245149911817	0.247795414462081	0.197971781305115	0.224867724867725	1	0.717813051146384	1	0.095679012345679	3.74190812626113	0.00140791476407915	74
ENSG00000225968	ELFN1	chr7	gene	1727755	1787590	+	ENSG00000225968.4	protein_coding	KNOWN	2	ELFN1	ELFN1	chr7_2025096_I	chr7	2025096	chr7_2025096_I:ENSG00000225968	297341	0	3	0.99635	0.9668	0.5464	0	0	0	45	0	0.247795414462081	1	0.302910052910053	1	1	1	0.0282186948853616	1	0.69973544973545	1.55137231694653	0.000133181126331811	7
ENSG00000105656	ELL	chr19	gene	18553475	18632937	-	ENSG00000105656.4	protein_coding	KNOWN	3	ELL	ELL	rs2905426	chr19	19478022	rs2905426:ENSG00000105656	845085	11	21	0.99635	0.9668	0.007754	0	0	4	9	6	0.0114638447971781	0.715167548500882	0.805114638447972	1	0.189594356261023	1	0.361111111111111	0.167989417989418	0.0379188712522046	5.27293126200781	0.00114155251141553	60
ENSG00000102890	ELMO3	chr16	gene	67233014	67237932	+	ENSG00000102890.10	protein_coding	KNOWN	1	ELMO3	ELMO3	rs8044995	chr16	68189340	rs8044995:ENSG00000102890	956326	101	0	0.99635	0.9668	0.175155618999637	0	0	0	0	4	1	0.275573192239859	0.914902998236332	1	1	1	1	0.205026455026455	0.240740740740741	3.09758818054587	0.000114155251141553	6
ENSG00000066322	ELOVL1	chr1	gene	43829068	43833697	-	ENSG00000066322.7	protein_coding	KNOWN	2	ELOVL1	ELOVL1	rs11210892	chr1	44100084	rs11210892:ENSG00000066322	266387	148	0	0.99635	0.9668	0.387	1	16	1	0	21	1	0.109347442680776	0.270282186948854	0.361992945326279	0.327601410934744	0.0246913580246914	1	0.0365961199294533	0.497795414462081	5.31366788666046	0.000684931506849315	36
ENSG00000119915	ELOVL3	chr10	gene	103986085	103989346	+	ENSG00000119915.4	protein_coding	KNOWN	2	ELOVL3	ELOVL3	rs11191419	chr10	104612335	rs11191419:ENSG00000119915	626250	114	0	0.99635	0.9668	0.638017410973363	5	3	6	23	0	1	0.210758377425044	0.631834215167548	0.169753086419753	0.14373897707231	0.135802469135802	0.123456790123457	1	0.78968253968254	0.695252499806402	3.80517503805175e-05	2
ENSG00000164181	ELOVL7	chr5	gene	60047618	60140216	-	ENSG00000164181.9	protein_coding	KNOWN	1	ELOVL7	ELOVL7	rs4391122	chr5	60598543	rs4391122:ENSG00000164181	458327	76	4	0.99635	0.9668	0.9325	0	1	0	0	0	0.19620811287478	0.384479717813051	0.455026455026455	1	1	0.2336860670194	1	1	0.964726631393298	0.823310220111906	5.70776255707763e-05	3
ENSG00000134014	ELP3	chr8	gene	27947190	28048673	+	ENSG00000134014.11	protein_coding	KNOWN	1	ELP3	ELP3	rs73229090	chr8	27442127	rs73229090:ENSG00000134014	505063	87	1	0.99635	0.9668	0.041	5	4	0	17	1	0.488977072310406	0.33289241622575	0.511463844797178	0.169753086419753	1	0.109347442680776	0.194885361552028	0.301587301587302	0.0903880070546737	4.27281781368156	0.00173135464231355	91
ENSG00000161671	C19orf63	chr19	gene	50979736	50986607	+	ENSG00000161671.10	protein_coding	KNOWN	3	C19orf63	EMC10	rs56873913	chr19	50091199	rs56873913:ENSG00000161671	888537	14	0	0.99635	0.9668	0.1313	0	0	0	0	0	1	0.693562610229277	0.846560846560847	1	1	1	1	1	0.188271604938272	1.83644285144483	0.000114155251141553	6
ENSG00000066629	EML1	chr14	gene	100204030	100408397	+	ENSG00000066629.11	protein_coding	KNOWN	2	EML1	EML1	rs2693698	chr14	99719219	rs2693698:ENSG00000066629	484811	0	2	0.99635	0.9668	0.2384	3	0	4	60	8	0.346119929453263	1	0.488977072310406	0.27336860670194	0.189594356261023	1	0.0123456790123457	0.134920634920635	0.319664902998236	3.85899025038551	0.00091324200913242	48
ENSG00000213853	EMP2	chr16	gene	10622279	10674555	-	ENSG00000213853.5	protein_coding	KNOWN	2	EMP2	EMP2	rs9922678	chr16	9946319	rs9922678:ENSG00000213853	728236	25	7	0.99635	0.9668	0.1672	0	0	0	1	0	0.0974426807760141	0.638447971781305	0.712962962962963	1	1	1	0.810405643738977	1	0.232804232804233	1.79588318641192	0.000190258751902588	10
ENSG00000135638	EMX1	chr2	gene	73143176	73162020	+	ENSG00000135638.8	protein_coding	KNOWN	2	EMX1	EMX1	rs3768644	chr2	72361505	rs3768644:ENSG00000135638	781671	132	0	0.99635	0.9668	0.05983	11	0	2	16	5	1	0.156084656084656	0.75352733686067	0.0776014109347443	0.271604938271605	1	0.20679012345679	0.187389770723104	0.108465608465608	4.17887660657056	0.00076103500761035	40
ENSG00000124074	C16orf48	chr16	gene	67696848	67700667	-	ENSG00000124074.6	protein_coding	KNOWN	2	C16orf48	ENKD1	rs8044995	chr16	68189340	rs8044995:ENSG00000124074	488673	106	0	0.99635	0.9668	0.188	0	0	0	1	0	1	0.248236331569665	0.493386243386243	1	1	1	0.810405643738977	1	0.254409171075838	2.07527435487526	0.000646879756468798	34
ENSG00000074800	ENO1	chr1	gene	8921061	8939308	-	ENSG00000074800.8	protein_coding	KNOWN	2	ENO1	ENO1	chr1_8424984_D	chr1	8424984	chr1_8424984_D:ENSG00000074800	514324	24	1	0.99635	0.9668	0.05349	1	0	2	2	0	0.488977072310406	0.642857142857143	0.519400352733686	0.361992945326279	0.271604938271605	1	0.717813051146384	1	0.104056437389771	2.91790216045814	0.0028158295281583	148
ENSG00000143420	ENSA	chr1	gene	150573327	150602088	-	ENSG00000143420.12	protein_coding	KNOWN	1	ENSA	ENSA	rs140505938	chr1	150031490	rs140505938:ENSG00000143420	570598	94	0	0.99635	0.9668	0.2037	0	2	9	1	0	1	0.302469135802469	0.578042328042328	1	0.0943562610229277	0.17989417989418	0.810405643738977	1	0.274691358024691	1.84021532714413	0.000114155251141553	6
ENSG00000176177	ENTHD1	chr22	gene	40139049	40289868	-	ENSG00000176177.9	protein_coding	KNOWN	2	ENTHD1	ENTHD1	chr22_39987017_D	chr22	39987017	chr22_39987017_D:ENSG00000176177	302851	164	0	0.99635	0.9668	0.505537935364484	0	0	0	2	0	1	0.0767195767195767	0.309082892416226	1	1	1	0.717813051146384	1	0.660493827160494	1.58891327858353	1.90258751902588e-05	1
ENSG00000100393	EP300	chr22	gene	41487790	41576081	+	ENSG00000100393.9	protein_coding	KNOWN	2	EP300	EP300	rs9607782	chr22	41587556	rs9607782:ENSG00000100393	99766	90	6	0.99635	0.0332	0.4467	4	2	6	4	0	0.120811287477954	0.315696649029982	0.103174603174603	0.197971781305115	0.14373897707231	0.17989417989418	0.569664902998236	1	0.587742504409171	2.80279889415888	0.00479452054794521	252
ENSG00000159023	EPB41	chr1	gene	29213603	29446553	+	ENSG00000159023.13	protein_coding	KNOWN	2	EPB41	EPB41	rs1498232	chr1	30433951	rs1498232:ENSG00000159023	1220348	0	5	0.99635	0.9668	0.09119	2	2	12	15	2	0.153439153439153	1	0.996031746031746	0.328924162257496	0.0630511463844797	0.17989417989418	0.220899470899471	0.263227513227513	0.139770723104056	3.30646459080504	0.000780060882800609	41
ENSG00000135999	EPC2	chr2	gene	149402009	149545130	+	ENSG00000135999.7	protein_coding	KNOWN	1	EPC2	EPC2	chr2_149429178_D	chr2	149429178	chr2_149429178_D:ENSG00000135999	27169	134	5	0.99635	0.9668	0.2874	36	17	3	7	0	0.153439153439153	0.150793650793651	0.0326278659611993	0.0185185185185185	0.224867724867725	0.0229276895943563	0.432539682539683	1	0.369488536155203	4.41822413600903	0.000837138508371385	44
ENSG00000120915	EPHX2	chr8	gene	27348296	27403081	+	ENSG00000120915.8	protein_coding	KNOWN	1	EPHX2	EPHX2	rs73229090	chr8	27442127	rs73229090:ENSG00000120915	93831	90	2	0.99635	0.9668	0.7054	1	0	0	9	8	0.346119929453263	0.315696649029982	0.0961199294532628	0.361992945326279	1	1	0.361111111111111	0.134920634920635	0.840828924162258	4.51859422420104	0.00076103500761035	40
ENSG00000178567	EPM2AIP1	chr3	gene	37027357	37034795	-	ENSG00000178567.5	protein_coding	KNOWN	3	EPM2AIP1	EPM2AIP1	rs75968099	chr3	36858583	rs75968099:ENSG00000178567	176212	125	6	0.99635	0.9668	0.449	0	3	3	0	0	0.120811287477954	0.172398589065256	0.179453262786596	1	0.224867724867725	0.135802469135802	1	1	0.590828924162258	2.24406925130773	0.000437595129375951	23
ENSG00000072134	EPN2	chr17	gene	19140690	19240028	+	ENSG00000072134.10	protein_coding	KNOWN	2	EPN2	EPN2	rs8082590	chr17	17958402	rs8082590:ENSG00000072134	1182288	89	1	0.99635	0.9668	0.009506	3	35	4	43	61	0.488977072310406	0.322310405643739	0.993386243386243	0.27336860670194	0.189594356261023	0.00617283950617284	0.031305114638448	0.00396825396825397	0.044973544973545	8.63774566349019	0.0015220700152207	80
ENSG00000083782	EPYC	chr12	gene	91357456	91398803	-	ENSG00000083782.3	protein_coding	KNOWN	2	EPYC	EPYC	rs4240748	chr12	92246786	rs4240748:ENSG00000083782	847983	65	0	0.99635	0.0332	0.356092786986102	0	0	0	1	0	1	0.438271604938272	0.809964726631393	1	1	1	0.810405643738977	1	0.462962962962963	0.980872801328591	0.000114155251141553	6
ENSG00000082805	ERC1	chr12	gene	1099675	1605090	+	ENSG00000082805.12	protein_coding	KNOWN	1	ERC1	ERC1	rs2007044	chr12	2344960	rs2007044:ENSG00000082805	1245285	319	7	0.99635	0.9668	0.8907	0	0	0	56	7	0.0974426807760141	0.000881834215167548	0.99647266313933	1	1	1	0.0145502645502645	0.150793650793651	0.943121693121693	1.95393645613159	0.000837138508371385	44
ENSG00000175595	ERCC4	chr16	gene	14014014	14046202	+	ENSG00000175595.9	protein_coding	KNOWN	2	ERCC4	ERCC4	rs7405404	chr16	13749859	rs7405404:ENSG00000175595	264155	175	0	0.99635	0.9668	0.2463	23	0	8	8	9	1	0.0564373897707231	0.266754850088183	0.0317460317460317	0.109347442680776	1	0.395943562610229	0.121252204585538	0.329365079365079	4.5418962537127	0.00154109589041096	81
ENSG00000049167	ERCC8	chr5	gene	60169658	60240900	-	ENSG00000049167.8	protein_coding	KNOWN	2	ERCC8	ERCC8	rs4391122	chr5	60598543	rs4391122:ENSG00000049167	357643	31	1	0.99635	0.9668	0.2171	0	0	0	2	0	0.488977072310406	0.607142857142857	0.360670194003527	1	1	1	0.717813051146384	1	0.293650793650794	2.24515532255215	0.000323439878234399	17
ENSG00000087502	ERGIC2	chr12	gene	29490285	29534122	-	ENSG00000087502.12	protein_coding	KNOWN	2	ERGIC2	ERGIC2	rs679087	chr12	29917265	rs679087:ENSG00000087502	383143	99	0	0.99635	0.9668	0.2584	0	0	0	1	0	1	0.28615520282187	0.385361552028219	1	1	1	0.810405643738977	1	0.342151675485009	2.02607443385653	0.000114155251141553	6
ENSG00000117419	ERI3	chr1	gene	44686742	44820932	-	ENSG00000117419.9	protein_coding	KNOWN	2	ERI3	ERI3	rs11210892	chr1	44100084	rs11210892:ENSG00000117419	720848	152	0	0.99635	0.9668	0.1504	3	5	4	5	21	1	0.0974426807760141	0.706349206349206	0.27336860670194	0.189594356261023	0.0895061728395062	0.514550264550265	0.0365961199294533	0.208112874779541	5.22513327353247	0.00060882800608828	32
ENSG00000164010	ERMAP	chr1	gene	43282795	43310660	+	ENSG00000164010.9	protein_coding	KNOWN	2	ERMAP	ERMAP	rs11210892	chr1	44100084	rs11210892:ENSG00000164010	817289	8	8	0.99635	0.9668	0.8507	1	0	3	0	0	0.0824514991181658	0.740299823633157	0.780864197530864	0.361992945326279	0.224867724867725	1	1	1	0.923721340388007	0.326698859556214	1.90258751902588e-05	1
ENSG00000116285	ERRFI1	chr1	gene	8064464	8086368	-	ENSG00000116285.8	protein_coding	KNOWN	2	ERRFI1	ERRFI1	chr1_8424984_D	chr1	8424984	chr1_8424984_D:ENSG00000116285	338616	202	5	0.99635	0.9668	0.785	9	4	5	26	22	0.153439153439153	0.0286596119929453	0.339506172839506	0.0987654320987654	0.160493827160494	0.109347442680776	0.0978835978835979	0.0335097001763668	0.888447971781305	4.59446266502808	0.00161719939117199	85
ENSG00000149564	ESAM	chr11	gene	124622026	124632186	-	ENSG00000149564.7	protein_coding	KNOWN	1	ESAM	ESAM	rs55661361	chr11	124613957	rs55661361:ENSG00000149564	18229	40	2	0.99635	0.0332	0.04546	0	0	0	11	1	0.346119929453263	0.56305114638448	0.0251322751322751	1	1	1	0.303350970017637	0.301587301587302	0.0961199294532628	7.22445674629674	0.000551750380517504	29
ENSG00000171320	ESCO2	chr8	gene	27629466	27670157	+	ENSG00000171320.10	protein_coding	KNOWN	2	ESCO2	ESCO2	rs73229090	chr8	27442127	rs73229090:ENSG00000171320	187339	160	0	0.99635	0.0332	0.8265	3	2	0	12	3	1	0.0828924162257496	0.192239858906526	0.27336860670194	1	0.17989417989418	0.285714285714286	0.229276895943563	0.911816578483245	3.2141527039901	0.000799086757990868	42
ENSG00000103067	ESRP2	chr16	gene	68263014	68272005	-	ENSG00000103067.7	protein_coding	KNOWN	2	ESRP2	ESRP2	rs8044995	chr16	68189340	rs8044995:ENSG00000103067	82665	28	2	0.99635	0.9668	0.598168754574817	0	1	10	3	0	0.346119929453263	0.622134038800706	0.0855379188712522	1	0.0811287477954145	0.2336860670194	0.638007054673721	1	0.749118165784832	2.74765404896003	0.000285388127853881	15
ENSG00000120705	ETF1	chr5	gene	137841784	137878989	-	ENSG00000120705.8	protein_coding	KNOWN	1	ETF1	ETF1	rs3849046	chr5	137851192	rs3849046:ENSG00000120705	27797	12	7	0.99635	0.9668	0.6265	9	3	8	47	8	0.0974426807760141	0.709876543209877	0.0330687830687831	0.0987654320987654	0.109347442680776	0.135802469135802	0.0251322751322751	0.134920634920635	0.779100529100529	5.66184930673454	0.00211187214611872	111
ENSG00000196405	EVL	chr14	gene	100437786	100610573	+	ENSG00000196405.7	protein_coding	KNOWN	2	EVL	EVL	rs2693698	chr14	99719219	rs2693698:ENSG00000196405	718567	10	8	0.99635	0.9668	0.3602	0	1	9	25	11	0.0824514991181658	0.723544973544973	0.704144620811287	1	0.0943562610229277	0.2336860670194	0.104497354497354	0.100529100529101	0.468694885361552	3.40588283903153	0.00140791476407915	74
ENSG00000214860	EVPLL	chr17	gene	18281079	18292961	+	ENSG00000214860.3	protein_coding	KNOWN	2	EVPLL	EVPLL	rs8082590	chr17	17958402	rs8082590:ENSG00000214860	322677	34	0	0.99635	0.9668	0.277528588734095	0	0	0	24	11	1	0.590828924162258	0.325396825396825	1	1	1	0.111992945326279	0.100529100529101	0.359347442680776	4.44348342774715	0	0
ENSG00000178997	EXD1	chr15	gene	41474923	41522941	-	ENSG00000178997.7	protein_coding	KNOWN	2	EXD1	EXD1	rs56205728	chr15	40567237	rs56205728:ENSG00000178997	955704	114	0	0.99635	0.9668	0.177047129858928	0	0	0	4	0	1	0.210758377425044	0.914462081128748	1	1	1	0.569664902998236	1	0.243386243386243	1.50252489462872	1.90258751902588e-05	1
ENSG00000179044	EXOC3L1	chr16	gene	67218269	67224107	-	ENSG00000179044.10	protein_coding	KNOWN	2	EXOC3L1	EXOC3L1	rs8044995	chr16	68189340	rs8044995:ENSG00000179044	965233	96	0	0.99635	0.9668	0.328815001975506	0	0	0	8	5	1	0.297619047619048	0.920194003527337	1	1	1	0.395943562610229	0.187389770723104	0.423280423280423	2.61745563407943	5.70776255707763e-05	3
ENSG00000205436	EXOC3L4	chr14	gene	103566481	103576896	+	ENSG00000205436.3	protein_coding	KNOWN	2	EXOC3L4	EXOC3L4	rs12887734	chr14	104046834	rs12887734:ENSG00000205436	480353	0	2	0.99635	0.9668	0.565888082572447	0	0	0	19	5	0.346119929453263	1	0.484126984126984	1	1	1	0.171075837742504	0.187389770723104	0.717372134038801	2.73213309633	0.000209284627092846	11
ENSG00000144036	EXOC6B	chr2	gene	72403113	73053177	-	ENSG00000144036.9	protein_coding	KNOWN	2	EXOC6B	EXOC6B	rs3768644	chr2	72361505	rs3768644:ENSG00000144036	691672	89	1	0.99635	0.9668	0.4501	0	4	1	14	0	0.488977072310406	0.322310405643739	0.68694885361552	1	0.327601410934744	0.109347442680776	0.243827160493827	1	0.593033509700176	0.897999811228652	0.00015220700152207	8
ENSG00000110723	EXPH5	chr11	gene	108376158	108464465	-	ENSG00000110723.6	protein_coding	KNOWN	1	EXPH5	EXPH5	rs12421382	chr11	109378071	rs12421382:ENSG00000110723	913606	0	1	0.99635	0.9668	0.09249	0	0	8	0	0	0.488977072310406	1	0.871693121693122	1	0.109347442680776	1	1	1	0.141093474426808	2.0956505107309	0.000380517503805175	20
ENSG00000180210	F2	chr11	gene	46740730	46761056	+	ENSG00000180210.9	protein_coding	KNOWN	1	F2	F2	chr11_46350213_D	chr11	46350213	chr11_46350213_D:ENSG00000180210	390517	131	1	0.99635	0.9668	0.124126146726089	0	0	0	4	0	0.488977072310406	0.16005291005291	0.391093474426808	1	1	1	0.569664902998236	1	0.178130511463845	2.66404746942456	0.000722983257229833	38
ENSG00000162894	FAIM3	chr1	gene	207077731	207096592	-	ENSG00000162894.7	protein_coding	KNOWN	2	FAIM3	FAIM3	rs7523273	chr1	207977083	rs7523273:ENSG00000162894	880491	161	8	0.99635	0.9668	0.371180124436817	0	0	0	20	0	0.0824514991181658	0.082010582010582	0.840828924162258	1	1	1	0.159171075837743	1	0.485890652557319	0.895138734382007	0.000133181126331811	7
ENSG00000198324	FAM109A	chr12	gene	111798339	111806925	-	ENSG00000198324.8	protein_coding	KNOWN	2	FAM109A	FAM109A	rs4766428	chr12	110723245	rs4766428:ENSG00000198324	1083680	229	2	0.99635	0.9668	0.2079	0	0	0	3	0	0.346119929453263	0.0110229276895944	0.977954144620811	1	1	1	0.638007054673721	1	0.281305114638448	1.29060787844018	0.000171232876712329	9
ENSG00000177096	FAM109B	chr22	gene	42470255	42475445	+	ENSG00000177096.4	protein_coding	KNOWN	2	FAM109B	FAM109B	rs9607782,rs6002655	chr22	41587556	rs9607782:ENSG00000177096	133559	98	0	0.99635	0.9668	0.1753	6	1	8	2	2	1	0.288359788359788	0.139329805996473	0.148589065255732	0.109347442680776	0.2336860670194	0.717813051146384	0.263227513227513	0.241181657848325	4.72785286514143	0.000266362252663623	14
ENSG00000055147	FAM114A2	chr5	gene	153369688	153418496	-	ENSG00000055147.12	protein_coding	KNOWN	2	FAM114A2	FAM114A2	rs11740474	chr5	153680747	rs11740474:ENSG00000055147	262251	132	0	0.99635	0.9668	0.7369	0	0	0	10	0	1	0.156084656084656	0.263668430335097	1	1	1	0.327160493827161	1	0.862874779541446	1.48054860834858	0.000209284627092846	11
ENSG00000124019	FAM124B	chr2	gene	225243415	225266802	-	ENSG00000124019.9	protein_coding	KNOWN	2	FAM124B	FAM124B	rs11685299	chr2	225391296	rs11685299:ENSG00000124019	124494	73	2	0.99635	0.9668	0.166477179228997	0	0	0	0	0	0.346119929453263	0.399911816578483	0.12962962962963	1	1	1	1	1	0.231481481481481	3.50632929976498	0.000570776255707763	30
ENSG00000031003	FAM13B	chr5	gene	137273649	137387650	-	ENSG00000031003.6	protein_coding	KNOWN	2	FAM13B	FAM13B	rs3849046	chr5	137851192	rs3849046:ENSG00000031003	463542	0	8	0.99635	0.9668	0.0001067	0	0	0	7	0	0.0824514991181658	1	0.461199294532628	1	1	1	0.432539682539683	1	0.00837742504409171	5.55613970590398	0.00045662100456621	24
ENSG00000130054	FAM155B	chrX	gene	68725084	68752351	+	ENSG00000130054.4	protein_coding	KNOWN	2	FAM155B	FAM155B	rs5937157	chrX	68377126	rs5937157:ENSG00000130054	347958	11	0	0.99635	0.9668	0.3046	0	0	0	0	0	1	0.715167548500882	0.348324514991182	1	1	1	1	1	0.391093474426808	1.99342940192464	0	0
ENSG00000186973	FAM183A	chr1	gene	43610029	43622067	+	ENSG00000186973.5	protein_coding	KNOWN	1	FAM183A	FAM183A	rs11210892	chr1	44100084	rs11210892:ENSG00000186973	490055	130	0	0.99635	0.9668	0.364229589811446	0	0	0	0	0	1	0.165343915343915	0.494268077601411	1	1	1	1	1	0.476190476190476	1.44661458650486	5.70776255707763e-05	3
ENSG00000177706	FAM20C	chr7	gene	192969	300711	+	ENSG00000177706.8	protein_coding	KNOWN	1	FAM20C	FAM20C	chr7_2025096_I	chr7	2025096	chr7_2025096_I:ENSG00000177706	1832127	61	2	0.99635	0.9668	0.006614	0	4	8	74	43	0.346119929453263	0.459876543209877	0.999559082892416	1	0.109347442680776	0.109347442680776	0.00617283950617284	0.0105820105820106	0.0361552028218695	7.8689752664232	0.00123668188736682	65
ENSG00000157870	FAM213B	chr1	gene	2517930	2522908	+	ENSG00000157870.9	protein_coding	KNOWN	2	FAM213B	FAM213B	rs4648845	chr1	2387101	rs4648845:ENSG00000157870	130829	30	0	0.99635	0.9668	0.3538	0	0	13	13	7	1	0.60978835978836	0.136243386243386	1	0.0573192239858906	1	0.265432098765432	0.150793650793651	0.458553791887125	4.66483298844716	0.000722983257229833	38
ENSG00000204856	FAM216A	chr12	gene	110906169	110928190	+	ENSG00000204856.7	protein_coding	KNOWN	2	FAM216A	FAM216A	rs4766428	chr12	110723245	rs4766428:ENSG00000204856	182924	106	0	0.99635	0.9668	0.1628	0	0	0	1	0	1	0.248236331569665	0.188712522045855	1	1	1	0.810405643738977	1	0.228395061728395	3.14420889185401	0	0
ENSG00000139438	C12orf34	chr12	gene	110152033	110208312	+	ENSG00000139438.5	protein_coding	KNOWN	2	C12orf34	FAM222A	rs4766428	chr12	110723245	rs4766428:ENSG00000139438	571212	77	0	0.99635	0.9668	0.3554	0	28	0	2	0	1	0.378747795414462	0.579365079365079	1	1	0.0127865961199295	0.717813051146384	1	0.462081128747795	1.31783726576974	0.000114155251141553	6
ENSG00000120709	FAM53C	chr5	gene	137667624	137685416	+	ENSG00000120709.6	protein_coding	KNOWN	2	FAM53C	FAM53C	rs3849046	chr5	137851192	rs3849046:ENSG00000120709	183568	60	11	0.99635	0.9668	0.7246	0	0	0	11	1	0.0476190476190476	0.463403880070547	0.189153439153439	1	1	1	0.303350970017637	0.301587301587302	0.855820105820106	3.01958757482335	0.000361491628614916	19
